"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
5228;TRUE;"Nova Esperanca do Sul";"431303";5125;3949;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3949;NA;1421553,76;1421553,76;NA;1439512,17;NA;507,02;NA;NA;1,27211682384148
5227;TRUE;"Nova Esperanca do Sul";"431303";5292;4077;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4077;NA;1464167,49;1464167,49;NA;1496160,25;NA;57810,8;NA;NA;1,21741199776024
5226;TRUE;"Nova Esperanca do Sul";"431303";5352;4124;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4124;NA;1566186,95;1566186,95;NA;1605204,11;NA;33341,2;NA;NA;1,16806970945097
5225;TRUE;"Nova Esperanca do Sul";"431303";5410;4168;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4168;NA;1633923,22;1633923,22;NA;1684505,76;NA;91007,83;NA;NA;1,1109637043
5253;TRUE;"Nova Hartz";"431306";13426;10246;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5252;TRUE;"Nova Hartz";"431306";16688;14039;2007;"43130611";"Prefeitura Municipal de Nova Hartz";"Agua";"Administracao publica direta";2;NA;0,02;0,01;NA;10;0,01;NA;NA;NA;2,63120049181058
5251;TRUE;"Nova Hartz";"431306";20405;16983;2017;"43130611";"Prefeitura Municipal de Nova Hartz";"Agua e Esgoto";"Administracao publica direta";6000;1500;131224,83;131224,83;NA;140338,79;NA;NA;NA;NA;1,27211682384148
5250;TRUE;"Nova Hartz";"431306";21317;17742;2018;"43130611";"Prefeitura Municipal de Nova Hartz";"Agua e Esgoto";"Administracao publica direta";6000;1500;187553,68;187553,68;NA;187620,9;NA;NA;NA;NA;1,21741199776024
5249;TRUE;"Nova Hartz";"431306";21615;17990;2019;"43130611";"Prefeitura Municipal de Nova Hartz";"Agua e Esgoto";"Administracao publica direta";6000;1600;318156,76;318156,76;NA;339605,74;NA;NA;NA;NA;1,16806970945097
5248;TRUE;"Nova Hartz";"431306";21875;18206;2020;"43130611";"Prefeitura Municipal de Nova Hartz";"Agua e Esgoto";"Administracao publica direta";6250;1600;273075,82;273075,82;NA;286349,26;NA;NA;NA;NA;1,1109637043
5262;TRUE;"Nova Padua";"431308";2598;773;2009;"43130811";"Prefeitura Municipal de Nova Padua";"Agua e Esgoto";"Administracao publica direta";2396;2396;587500;575000;12500;322000;NA;NA;NA;NA;2,25401278806291
5261;TRUE;"Nova Padua";"431308";2450;732;2010;"43130811";"Prefeitura Municipal de Nova Padua";"Agua e Esgoto";"Administracao publica direta";2450;549;NA;NA;NA;NA;NA;NA;NA;NA;2,07890000682123
5260;TRUE;"Nova Padua";"431308";2459;735;2012;"43130811";"Prefeitura Municipal de Nova Padua";"Agua e Esgoto";"Administracao publica direta";2437;245;NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
5259;TRUE;"Nova Padua";"431308";2557;764;2015;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2557;NA;134000;134000;NA;2300;NA;NA;NA;NA;1,4256931699566
5258;TRUE;"Nova Padua";"431308";2563;766;2016;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2563;NA;140100;140100;NA;2400;NA;NA;NA;NA;1,31882112389926
5257;TRUE;"Nova Padua";"431308";2568;767;2017;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2550;NA;156000;156000;NA;2400;NA;NA;NA;NA;1,27211682384148
5256;TRUE;"Nova Padua";"431308";2548;761;2018;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2548;NA;156000;156000;NA;2500;NA;NA;NA;NA;1,21741199776024
5255;TRUE;"Nova Padua";"431308";2553;763;2019;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2553;NA;186000;186000;NA;2000;NA;NA;NA;NA;1,16806970945097
5254;TRUE;"Nova Padua";"431308";2558;764;2020;"43130811";"Prefeitura Municipal de Nova Padua";"Agua";"Administracao publica direta";2553;NA;190000;190000;NA;2500;NA;NA;NA;NA;1,1109637043
5286;TRUE;"Nova Palma";"431310";6052;2320;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5285;TRUE;"Nova Palma";"431310";6035;2314;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
5284;TRUE;"Nova Palma";"431310";6312;2664;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
5283;TRUE;"Nova Palma";"431310";6320;2667;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
5282;TRUE;"Nova Palma";"431310";6340;2676;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
5281;TRUE;"Nova Palma";"431310";6353;2681;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
5280;TRUE;"Nova Palma";"431310";6380;2693;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,21256584135204
5279;TRUE;"Nova Palma";"431310";6395;2699;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
5278;TRUE;"Nova Palma";"431310";6410;2705;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2890;NA;459057,41;459057,41;NA;474212,76;NA;651,55;NA;NA;2,80062449367622
5277;TRUE;"Nova Palma";"431310";6432;2898;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2927;NA;492809,04;492809,04;NA;496526,15;NA;4113,67;NA;NA;2,63120049181058
5276;TRUE;"Nova Palma";"431310";6663;3002;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3032;NA;539613,38;539613,38;NA;552156,24;NA;7374,55;NA;NA;2,41885962441053
5275;TRUE;"Nova Palma";"431310";6693;3016;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3097;NA;572171,65;572171,65;NA;NA;NA;8005,46;NA;NA;2,25401278806291
5274;TRUE;"Nova Palma";"431310";6342;3083;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2898;NA;624263,32;624263,32;NA;642377,7;NA;NA;NA;NA;2,07890000682123
5273;TRUE;"Nova Palma";"431310";6345;3084;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3127;NA;702617,3;702617,3;NA;702702,28;NA;12731,64;NA;NA;1,91924577695589
5272;TRUE;"Nova Palma";"431310";6347;3085;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3175;NA;753980,56;753980,56;NA;787172,88;NA;34180,9;NA;NA;1,77801573043844
5271;TRUE;"Nova Palma";"431310";6569;3193;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3222;NA;783334,99;783334,99;NA;799932,4;NA;173410,69;NA;NA;1,65389789557186
5269;TRUE;"Nova Palma";"431310";6579;3198;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3297;NA;897550,57;897550,57;NA;906846,71;NA;157891,4;NA;NA;1,5335636103439
5270;TRUE;"Nova Palma";"431310";6579;3198;2014;"43131011";"Prefeitura Municipal de Nova Palma";"Esgoto";"Administracao publica direta";NA;3198;34884;NA;34884;34884;NA;NA;NA;NA;1,5335636103439
5268;TRUE;"Nova Palma";"431310";6588;3203;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3300;NA;920475,49;920475,49;NA;926552,09;NA;NA;NA;NA;1,4256931699566
5267;TRUE;"Nova Palma";"431310";6597;3207;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3207;NA;1029978,58;1029978,58;NA;1033690,28;NA;121,22;NA;NA;1,31882112389926
5266;TRUE;"Nova Palma";"431310";6605;3211;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3211;NA;1122404,03;1122404,03;NA;1126027,85;NA;19299,74;NA;NA;1,27211682384148
5265;TRUE;"Nova Palma";"431310";6508;3164;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3164;NA;1172886,16;1172886,16;NA;1189225,01;NA;5697,23;NA;NA;1,21741199776024
5264;TRUE;"Nova Palma";"431310";6512;3166;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3166;NA;1242108,26;1242108,26;NA;1253577,78;NA;3110,73;NA;NA;1,16806970945097
5263;TRUE;"Nova Palma";"431310";6515;3167;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3167;NA;1365813,85;1365813,85;NA;1395115,66;NA;6734,27;NA;NA;1,1109637043
5309;TRUE;"Nova Petropolis";"431320";16242;10233;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5308;TRUE;"Nova Petropolis";"431320";16668;10501;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
5307;TRUE;"Nova Petropolis";"431320";16891;12208;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
5306;TRUE;"Nova Petropolis";"431320";17323;12520;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
5305;TRUE;"Nova Petropolis";"431320";17638;12748;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
5304;TRUE;"Nova Petropolis";"431320";17984;12998;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
5303;TRUE;"Nova Petropolis";"431320";18711;13523;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12683;NA;1880631,42;1880631,42;NA;1880320,54;NA;37806,32;NA;NA;3,21256584135204
5302;TRUE;"Nova Petropolis";"431320";19114;13815;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
5301;TRUE;"Nova Petropolis";"431320";19513;14103;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12478;NA;2209153,06;2209153,06;NA;2263453,72;NA;101813,59;NA;NA;2,80062449367622
5300;TRUE;"Nova Petropolis";"431320";17747;12846;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12785;NA;2366816,04;2366816,04;NA;2377231,82;NA;49992,18;NA;NA;2,63120049181058
5299;TRUE;"Nova Petropolis";"431320";18484;13379;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12356;NA;2633789,77;2633789,77;NA;2663214,2;NA;45396,53;NA;NA;2,41885962441053
5298;TRUE;"Nova Petropolis";"431320";18631;13486;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12818;NA;2878173,84;2878173,84;NA;NA;NA;92708,85;NA;NA;2,25401278806291
5297;TRUE;"Nova Petropolis";"431320";19045;14134;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";12192;NA;3108159,15;3108159,15;NA;3173218,74;NA;141258,14;NA;NA;2,07890000682123
5296;TRUE;"Nova Petropolis";"431320";19211;14257;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";14313;NA;3588615,03;3588615,03;NA;3606051,71;NA;171715,72;NA;NA;1,91924577695589
5295;TRUE;"Nova Petropolis";"431320";19371;14376;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";13466;NA;3773073,18;3773073,18;NA;3848095,86;NA;334259,05;NA;NA;1,77801573043844
5294;TRUE;"Nova Petropolis";"431320";20126;14936;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";14090;NA;4149111,89;4149111,89;NA;4283510,89;NA;16964,36;NA;NA;1,65389789557186
5293;TRUE;"Nova Petropolis";"431320";20275;15047;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";14836;NA;4747806,18;4747806,18;NA;4766616,21;NA;149965,49;NA;NA;1,5335636103439
5292;TRUE;"Nova Petropolis";"431320";20416;15151;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15390;NA;5058742,96;5058742,96;NA;5055132,45;NA;57121,98;NA;NA;1,4256931699566
5291;TRUE;"Nova Petropolis";"431320";20549;15250;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15250;NA;5877494,01;5877494,01;NA;5890968,84;NA;335632,21;68151,03;NA;1,31882112389926
5290;TRUE;"Nova Petropolis";"431320";20675;15344;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15344;NA;6545927,23;6545927,23;NA;6562328,08;NA;351702,83;NA;NA;1,27211682384148
5289;TRUE;"Nova Petropolis";"431320";21156;15701;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15701;NA;6844298,88;6844298,88;NA;6918375,33;NA;341299,19;NA;NA;1,21741199776024
5288;TRUE;"Nova Petropolis";"431320";21353;15847;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15847;NA;7434054,56;7434054,56;NA;7492312,81;NA;91919,02;NA;NA;1,16806970945097
5287;TRUE;"Nova Petropolis";"431320";21536;15983;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15983;NA;7756870,39;7756870,39;NA;7908012,37;NA;152716,22;NA;NA;1,1109637043
5332;TRUE;"Nova Prata";"431330";17264;12479;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5331;TRUE;"Nova Prata";"431330";17636;12747;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
5330;TRUE;"Nova Prata";"431330";18344;14419;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
5329;TRUE;"Nova Prata";"431330";18741;14731;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16252;NA;597793,15;597793,15;NA;1495916,85;NA;706797,31;NA;NA;4,3363463643843
5328;TRUE;"Nova Prata";"431330";19032;14960;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";15827;NA;1747970,04;1747970,04;NA;1804776,68;NA;729743,47;NA;NA;3,94938152956833
5327;TRUE;"Nova Prata";"431330";19351;15211;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16480;NA;2264449,47;2264449,47;NA;2240894,43;NA;134192,12;NA;NA;3,46160589729653
5326;TRUE;"Nova Prata";"431330";20021;15737;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";17206;NA;2799856,22;2799856,22;NA;2745546,33;NA;90415,04;NA;NA;3,21256584135204
5325;TRUE;"Nova Prata";"431330";20391;16028;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";17896;NA;3023066,56;3023066,56;NA;3011001,61;NA;275353,53;NA;NA;2,9903464739217
5324;TRUE;"Nova Prata";"431330";20759;16317;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";17445;NA;3311684,91;3311684,91;NA;3395852,58;NA;276204,11;NA;NA;2,80062449367622
5323;TRUE;"Nova Prata";"431330";22257;18204;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18210;NA;3500147,67;3500147,67;NA;3575216,76;NA;187256,91;NA;NA;2,63120049181058
5322;TRUE;"Nova Prata";"431330";23721;19401;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18898;NA;3868982,89;3868982,89;NA;4013743,16;NA;177555,52;NA;NA;2,41885962441053
5321;TRUE;"Nova Prata";"431330";24252;19836;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19862;NA;4211738,41;4211738,41;NA;NA;NA;213098,43;NA;NA;2,25401278806291
5320;TRUE;"Nova Prata";"431330";22830;18659;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18680;NA;4480243,17;4480243,17;NA;4637480,53;NA;106070,85;NA;NA;2,07890000682123
5319;TRUE;"Nova Prata";"431330";23175;18941;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18996;NA;4948714,36;4948714,36;NA;4938488,34;NA;32447,46;NA;NA;1,91924577695589
5318;TRUE;"Nova Prata";"431330";23508;19213;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19321;NA;5283835,38;5283835,38;NA;5452498,16;NA;40985,05;NA;NA;1,77801573043844
5317;TRUE;"Nova Prata";"431330";24495;20020;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20961;NA;5859724,17;5859724,17;NA;5883656,44;NA;93189,12;NA;NA;1,65389789557186
5316;TRUE;"Nova Prata";"431330";24785;20257;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";21721;NA;6683211,92;6683211,92;NA;6798087,31;NA;7011890,15;NA;NA;1,5335636103439
5315;TRUE;"Nova Prata";"431330";25057;20479;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";22830;NA;7173321,08;7173321,08;NA;7106249,71;NA;3509819,94;NA;NA;1,4256931699566
5314;TRUE;"Nova Prata";"431330";25315;20690;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20693;NA;8234239,26;8234239,26;NA;8288911,19;NA;803084,5;NA;NA;1,31882112389926
5313;TRUE;"Nova Prata";"431330";25559;20889;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20892;NA;9009694,78;9009694,78;NA;9001079,17;NA;4106594,28;NA;NA;1,27211682384148
5312;TRUE;"Nova Prata";"431330";26849;21944;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";21947;NA;9397308,5;9397308,5;NA;9497961,3;NA;3853298,51;NA;NA;1,21741199776024
5311;TRUE;"Nova Prata";"431330";27257;22277;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";22280;NA;10127904,64;10127904,64;NA;10168250,61;NA;2177766,65;NA;NA;1,16806970945097
5310;TRUE;"Nova Prata";"431330";27648;22597;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";22600;NA;10818582,89;10818582,89;NA;10929889,99;NA;3372004,04;NA;NA;1,1109637043
5341;TRUE;"Nova Ramada";"431333";2464;602;2009;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2464;NA;140502;140502;NA;140502;NA;27151;NA;NA;2,25401278806291
5340;TRUE;"Nova Ramada";"431333";2394;658;2012;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2200;NA;165000;165000;NA;165000;NA;NA;NA;NA;1,77801573043844
5339;TRUE;"Nova Ramada";"431333";2466;678;2013;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2460;NA;197627,77;197627,77;NA;197627,77;NA;NA;NA;NA;1,65389789557186
5338;TRUE;"Nova Ramada";"431333";2453;674;2014;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2445;NA;167850,7;167850,7;NA;167850,7;NA;NA;NA;NA;1,5335636103439
5337;TRUE;"Nova Ramada";"431333";2440;671;2015;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2440;NA;198154,87;198154,87;NA;198154,87;NA;NA;NA;NA;1,4256931699566
5336;TRUE;"Nova Ramada";"431333";2428;668;2016;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2428;NA;191381,16;191381,16;NA;192806,8;NA;NA;NA;NA;1,31882112389926
5335;TRUE;"Nova Ramada";"431333";2268;624;2018;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2268;NA;231007,89;231007,89;NA;265975,51;NA;NA;NA;NA;1,21741199776024
5334;TRUE;"Nova Ramada";"431333";2242;616;2019;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2242;NA;339235,03;339235,03;NA;407807,03;NA;NA;NA;NA;1,16806970945097
5333;TRUE;"Nova Ramada";"431333";2218;610;2020;"43133311";"Prefeitura Municipal de Nova Ramada";"Agua";"Administracao publica direta";2218;NA;326176,19;326176,19;NA;356520,83;NA;NA;NA;NA;1,1109637043
5364;TRUE;"Nova Roma do Sul";"431335";3146;1103;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5363;TRUE;"Nova Roma do Sul";"431335";3167;1111;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
5362;TRUE;"Nova Roma do Sul";"431335";3032;1199;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
5361;TRUE;"Nova Roma do Sul";"431335";3079;1218;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
5360;TRUE;"Nova Roma do Sul";"431335";3047;1205;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
5359;TRUE;"Nova Roma do Sul";"431335";3054;1208;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
5358;TRUE;"Nova Roma do Sul";"431335";3069;1214;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,21256584135204
5357;TRUE;"Nova Roma do Sul";"431335";3078;1217;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
5356;TRUE;"Nova Roma do Sul";"431335";3086;1220;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1640;NA;294595,3;294595,3;NA;300617,14;NA;4230,86;NA;NA;2,80062449367622
5355;TRUE;"Nova Roma do Sul";"431335";3490;1777;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1679;NA;319413,12;319413,12;NA;324463,18;NA;1766,38;NA;NA;2,63120049181058
5354;TRUE;"Nova Roma do Sul";"431335";3690;1879;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1589;NA;311197,93;311197,93;NA;314964,5;NA;NA;NA;NA;2,41885962441053
5353;TRUE;"Nova Roma do Sul";"431335";3754;1911;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1598;NA;321468,01;321468,01;NA;NA;NA;1169,02;NA;NA;2,25401278806291
5352;TRUE;"Nova Roma do Sul";"431335";3343;1585;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1521;NA;339139,25;339139,25;NA;349083,13;NA;664,94;NA;NA;2,07890000682123
5351;TRUE;"Nova Roma do Sul";"431335";3367;1596;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1624;NA;351817,96;351817,96;NA;350144,1;NA;757,05;NA;NA;1,91924577695589
5350;TRUE;"Nova Roma do Sul";"431335";3390;1607;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1568;NA;387038,05;387038,05;NA;387139,67;NA;NA;NA;NA;1,77801573043844
5349;TRUE;"Nova Roma do Sul";"431335";3520;1669;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1599;NA;410338,09;410338,09;NA;515179,85;NA;NA;NA;NA;1,65389789557186
